"Dev fold";" Tune set";" Parameters";" Tune loss";"Precise_loss"
2;902;" {'lr': 0.000505, 'num_layers': 8, 'dropout': 0.25, 'mask_prob': 0.39499999999999996, 'upscale_dim': 512, 'batch_size': 128, 'num_heads': 128, 'inner_dim': 1024}";0,9489;"0.9489203440515619"
2;903;" {'lr': 0.0007878571428571429, 'num_layers': 2, 'dropout': 0.0, 'mask_prob': 0.36, 'upscale_dim': 64, 'batch_size': 128, 'num_heads': 16, 'inner_dim': 256}";0,0007;"0.0007162876488444837"
2;904;" {'lr': 8.071428571428574e-05, 'num_layers': 2, 'dropout': 0.21428571428571427, 'mask_prob': 0.42999999999999994, 'upscale_dim': 128, 'batch_size': 128, 'num_heads': 32, 'inner_dim': 1024}";0,0001;"7.311903487118941e-05"
2;905;" {'lr': 8.071428571428574e-05, 'num_layers': 2, 'dropout': 0.10714285714285714, 'mask_prob': 0.07999999999999999, 'upscale_dim': 32, 'batch_size': 128, 'num_heads': 8, 'inner_dim': 32}";0,002;"0.0020450900345550557"
2;906;" {'lr': 0.0006464285714285715, 'num_layers': 8, 'dropout': 0.2857142857142857, 'mask_prob': 0.185, 'upscale_dim': 256, 'batch_size': 128, 'num_heads': 32, 'inner_dim': 256}";0,8656;"0.8655509195829693"
2;907;" {'lr': 0.0002928571428571429, 'num_layers': 2, 'dropout': 0.07142857142857142, 'mask_prob': 0.39499999999999996, 'upscale_dim': 64, 'batch_size': 128, 'num_heads': 32, 'inner_dim': 256}";0,0043;"0.004305667557529982"
2;908;" {'lr': 0.00022214285714285717, 'num_layers': 2, 'dropout': 0.3214285714285714, 'mask_prob': 0.045, 'upscale_dim': 64, 'batch_size': 128, 'num_heads': 32, 'inner_dim': 64}";0,0004;"0.00038160953600278224"
2;909;" {'lr': 0.0003635714285714286, 'num_layers': 2, 'dropout': 0.14285714285714285, 'mask_prob': 0.15, 'upscale_dim': 32, 'batch_size': 128, 'num_heads': 1, 'inner_dim': 256}";0,0001;"0.00012370017372488387"
2;910;" {'lr': 0.0005757142857142857, 'num_layers': 2, 'dropout': 0.5, 'mask_prob': 0.46499999999999997, 'upscale_dim': 512, 'batch_size': 128, 'num_heads': 512, 'inner_dim': 1024}";0,0158;"0.015819438341024675"
2;911;" {'lr': 1e-05, 'num_layers': 4, 'dropout': 0.42857142857142855, 'mask_prob': 0.185, 'upscale_dim': 14, 'batch_size': 128, 'num_heads': 2, 'inner_dim': 14}";0,0378;"0.03783679871182693"
2;912;" {'lr': 1e-05, 'num_layers': 4, 'dropout': 0.46428571428571425, 'mask_prob': 0.36, 'upscale_dim': 32, 'batch_size': 128, 'num_heads': 1, 'inner_dim': 64}";0,0004;"0.0004076693424538366"
2;913;" {'lr': 0.0009292857142857143, 'num_layers': 2, 'dropout': 0.5, 'mask_prob': 0.21999999999999997, 'upscale_dim': 64, 'batch_size': 128, 'num_heads': 1, 'inner_dim': 64}";0,006;"0.005978287840614365"
2;914;" {'lr': 8.071428571428574e-05, 'num_layers': 1, 'dropout': 0.2857142857142857, 'mask_prob': 0.07999999999999999, 'upscale_dim': 14, 'batch_size': 128, 'num_heads': 2, 'inner_dim': 56}";0,0106;"0.010617216289239494"
2;915;" {'lr': 0.0006464285714285715, 'num_layers': 2, 'dropout': 0.42857142857142855, 'mask_prob': 0.42999999999999994, 'upscale_dim': 32, 'batch_size': 128, 'num_heads': 1, 'inner_dim': 64}";0;"3.452440155103288e-05"
2;916;" {'lr': 0.0002928571428571429, 'num_layers': 8, 'dropout': 0.3571428571428571, 'mask_prob': 0.25499999999999995, 'upscale_dim': 256, 'batch_size': 128, 'num_heads': 1, 'inner_dim': 2048}";0,0004;"0.00044740169266189794"
2;917;" {'lr': 0.00015142857142857145, 'num_layers': 8, 'dropout': 0.46428571428571425, 'mask_prob': 0.01, 'upscale_dim': 512, 'batch_size': 128, 'num_heads': 256, 'inner_dim': 1024}";0,0169;"0.016944565908297113"
2;918;" {'lr': 0.0006464285714285715, 'num_layers': 2, 'dropout': 0.2857142857142857, 'mask_prob': 0.42999999999999994, 'upscale_dim': 128, 'batch_size': 128, 'num_heads': 32, 'inner_dim': 1024}";0,0048;"0.0048015661457994656"
2;919;" {'lr': 0.0007171428571428572, 'num_layers': 4, 'dropout': 0.03571428571428571, 'mask_prob': 0.5, 'upscale_dim': 256, 'batch_size': 128, 'num_heads': 32, 'inner_dim': 256}";0,3567;"0.35673691567621735"
2;920;" {'lr': 0.0005757142857142857, 'num_layers': 8, 'dropout': 0.14285714285714285, 'mask_prob': 0.21999999999999997, 'upscale_dim': 14, 'batch_size': 128, 'num_heads': 14, 'inner_dim': 28}";0,0056;"0.0056233839897782"
2;921;" {'lr': 0.0002928571428571429, 'num_layers': 4, 'dropout': 0.5, 'mask_prob': 0.42999999999999994, 'upscale_dim': 256, 'batch_size': 128, 'num_heads': 1, 'inner_dim': 2048}";0,0049;"0.004878298600057238"
2;922;" {'lr': 0.00015142857142857145, 'num_layers': 1, 'dropout': 0.2857142857142857, 'mask_prob': 0.46499999999999997, 'upscale_dim': 256, 'batch_size': 128, 'num_heads': 128, 'inner_dim': 512}";0,0003;"0.0003385390844318624"
2;923;" {'lr': 0.00015142857142857145, 'num_layers': 8, 'dropout': 0.17857142857142855, 'mask_prob': 0.25499999999999995, 'upscale_dim': 32, 'batch_size': 128, 'num_heads': 32, 'inner_dim': 64}";0;"4.116724975526602e-05"
2;924;" {'lr': 0.0008585714285714286, 'num_layers': 1, 'dropout': 0.3571428571428571, 'mask_prob': 0.045, 'upscale_dim': 256, 'batch_size': 128, 'num_heads': 32, 'inner_dim': 256}";0,0009;"0.0008508071462672792"
2;925;" {'lr': 0.0007878571428571429, 'num_layers': 1, 'dropout': 0.5, 'mask_prob': 0.42999999999999994, 'upscale_dim': 14, 'batch_size': 128, 'num_heads': 1, 'inner_dim': 14}";0,0085;"0.008514490502420813"
2;926;" {'lr': 0.0002928571428571429, 'num_layers': 2, 'dropout': 0.21428571428571427, 'mask_prob': 0.07999999999999999, 'upscale_dim': 128, 'batch_size': 128, 'num_heads': 1, 'inner_dim': 256}";0,0003;"0.000307280965468013"
2;927;" {'lr': 0.0007878571428571429, 'num_layers': 1, 'dropout': 0.3571428571428571, 'mask_prob': 0.46499999999999997, 'upscale_dim': 32, 'batch_size': 128, 'num_heads': 4, 'inner_dim': 128}";0,0006;"0.0005659007507155797"
2;928;" {'lr': 0.000505, 'num_layers': 1, 'dropout': 0.03571428571428571, 'mask_prob': 0.21999999999999997, 'upscale_dim': 32, 'batch_size': 128, 'num_heads': 8, 'inner_dim': 64}";0,0075;"0.0074565124758871545"
2;929;" {'lr': 0.0007878571428571429, 'num_layers': 8, 'dropout': 0.3214285714285714, 'mask_prob': 0.15, 'upscale_dim': 32, 'batch_size': 128, 'num_heads': 1, 'inner_dim': 256}";0,0001;"7.374869911520938e-05"
2;930;" {'lr': 0.0004342857142857143, 'num_layers': 4, 'dropout': 0.17857142857142855, 'mask_prob': 0.39499999999999996, 'upscale_dim': 32, 'batch_size': 128, 'num_heads': 4, 'inner_dim': 256}";0;"3.796031332489005e-05"
2;931;" {'lr': 0.0005757142857142857, 'num_layers': 8, 'dropout': 0.10714285714285714, 'mask_prob': 0.15, 'upscale_dim': 32, 'batch_size': 128, 'num_heads': 4, 'inner_dim': 256}";0,0002;"0.00015457970891331665"
2;932;" {'lr': 0.0006464285714285715, 'num_layers': 4, 'dropout': 0.3214285714285714, 'mask_prob': 0.36, 'upscale_dim': 128, 'batch_size': 128, 'num_heads': 8, 'inner_dim': 128}";0,0001;"7.946967717113071e-05"
2;933;" {'lr': 0.0002928571428571429, 'num_layers': 2, 'dropout': 0.07142857142857142, 'mask_prob': 0.29, 'upscale_dim': 512, 'batch_size': 128, 'num_heads': 512, 'inner_dim': 1024}";0,0001;"0.00014717152417257525"
2;934;" {'lr': 0.00015142857142857145, 'num_layers': 2, 'dropout': 0.3214285714285714, 'mask_prob': 0.39499999999999996, 'upscale_dim': 128, 'batch_size': 128, 'num_heads': 32, 'inner_dim': 256}";0,0003;"0.00026890380831900984"
2;935;" {'lr': 0.001, 'num_layers': 2, 'dropout': 0.5, 'mask_prob': 0.39499999999999996, 'upscale_dim': 256, 'batch_size': 128, 'num_heads': 128, 'inner_dim': 256}";0,9417;"0.9416668446440446"
2;936;" {'lr': 0.00022214285714285717, 'num_layers': 2, 'dropout': 0.42857142857142855, 'mask_prob': 0.11499999999999998, 'upscale_dim': 32, 'batch_size': 128, 'num_heads': 1, 'inner_dim': 32}";0,0127;"0.012691474391000443"
2;937;" {'lr': 0.00022214285714285717, 'num_layers': 4, 'dropout': 0.46428571428571425, 'mask_prob': 0.42999999999999994, 'upscale_dim': 512, 'batch_size': 128, 'num_heads': 512, 'inner_dim': 512}";0,0043;"0.0042830966596834755"
2;938;" {'lr': 0.000505, 'num_layers': 2, 'dropout': 0.21428571428571427, 'mask_prob': 0.185, 'upscale_dim': 64, 'batch_size': 128, 'num_heads': 32, 'inner_dim': 64}";0,0001;"5.9928209099636754e-05"
2;939;" {'lr': 0.0009292857142857143, 'num_layers': 8, 'dropout': 0.25, 'mask_prob': 0.07999999999999999, 'upscale_dim': 64, 'batch_size': 128, 'num_heads': 16, 'inner_dim': 256}";0,0178;"0.01782439953967696"
2;940;" {'lr': 8.071428571428574e-05, 'num_layers': 8, 'dropout': 0.07142857142857142, 'mask_prob': 0.01, 'upscale_dim': 128, 'batch_size': 128, 'num_heads': 64, 'inner_dim': 1024}";0,002;"0.0019671308293350434"
2;941;" {'lr': 0.0006464285714285715, 'num_layers': 4, 'dropout': 0.03571428571428571, 'mask_prob': 0.5, 'upscale_dim': 128, 'batch_size': 128, 'num_heads': 128, 'inner_dim': 1024}";0,004;"0.003981347428634763"
2;942;" {'lr': 0.0007171428571428572, 'num_layers': 8, 'dropout': 0.21428571428571427, 'mask_prob': 0.46499999999999997, 'upscale_dim': 32, 'batch_size': 128, 'num_heads': 4, 'inner_dim': 256}";0,0001;"0.00011040889627398236"
2;943;" {'lr': 1e-05, 'num_layers': 8, 'dropout': 0.5, 'mask_prob': 0.07999999999999999, 'upscale_dim': 32, 'batch_size': 128, 'num_heads': 8, 'inner_dim': 32}";0,0332;"0.033163134694883696"
2;944;" {'lr': 0.0004342857142857143, 'num_layers': 4, 'dropout': 0.10714285714285714, 'mask_prob': 0.46499999999999997, 'upscale_dim': 32, 'batch_size': 128, 'num_heads': 8, 'inner_dim': 256}";0,0001;"6.271420122510263e-05"
2;945;" {'lr': 0.000505, 'num_layers': 1, 'dropout': 0.25, 'mask_prob': 0.21999999999999997, 'upscale_dim': 14, 'batch_size': 128, 'num_heads': 1, 'inner_dim': 112}";0,0105;"0.010543571628850737"
2;946;" {'lr': 1e-05, 'num_layers': 2, 'dropout': 0.2857142857142857, 'mask_prob': 0.21999999999999997, 'upscale_dim': 128, 'batch_size': 128, 'num_heads': 8, 'inner_dim': 256}";0,0021;"0.002080530099766819"
2;947;" {'lr': 0.0009292857142857143, 'num_layers': 8, 'dropout': 0.3214285714285714, 'mask_prob': 0.46499999999999997, 'upscale_dim': 512, 'batch_size': 128, 'num_heads': 128, 'inner_dim': 2048}";0,9596;"0.95956467954736"
2;948;" {'lr': 0.0009292857142857143, 'num_layers': 4, 'dropout': 0.25, 'mask_prob': 0.29, 'upscale_dim': 32, 'batch_size': 128, 'num_heads': 8, 'inner_dim': 256}";0,0002;"0.00017907519941218197"
2;949;" {'lr': 0.0007171428571428572, 'num_layers': 8, 'dropout': 0.0, 'mask_prob': 0.39499999999999996, 'upscale_dim': 32, 'batch_size': 128, 'num_heads': 1, 'inner_dim': 256}";0,0021;"0.0021178330552127016"
2;950;" {'lr': 0.0006464285714285715, 'num_layers': 2, 'dropout': 0.0, 'mask_prob': 0.01, 'upscale_dim': 256, 'batch_size': 128, 'num_heads': 1, 'inner_dim': 512}";0,0005;"0.0005088304674963614"
2;951;" {'lr': 0.0009292857142857143, 'num_layers': 4, 'dropout': 0.2857142857142857, 'mask_prob': 0.185, 'upscale_dim': 512, 'batch_size': 128, 'num_heads': 128, 'inner_dim': 4096}";1,0013;"1.0012994753687006"
2;952;" {'lr': 0.0007878571428571429, 'num_layers': 2, 'dropout': 0.39285714285714285, 'mask_prob': 0.39499999999999996, 'upscale_dim': 14, 'batch_size': 128, 'num_heads': 7, 'inner_dim': 14}";0,0067;"0.00665970226308625"
2;953;" {'lr': 1e-05, 'num_layers': 8, 'dropout': 0.14285714285714285, 'mask_prob': 0.36, 'upscale_dim': 128, 'batch_size': 128, 'num_heads': 128, 'inner_dim': 512}";0,0009;"0.0008755233812783109"
2;954;" {'lr': 0.0002928571428571429, 'num_layers': 2, 'dropout': 0.10714285714285714, 'mask_prob': 0.25499999999999995, 'upscale_dim': 32, 'batch_size': 128, 'num_heads': 8, 'inner_dim': 64}";0,0067;"0.006666247808760473"
2;955;" {'lr': 0.00015142857142857145, 'num_layers': 4, 'dropout': 0.2857142857142857, 'mask_prob': 0.11499999999999998, 'upscale_dim': 14, 'batch_size': 128, 'num_heads': 7, 'inner_dim': 56}";0,0062;"0.006200520928311897"
2;956;" {'lr': 0.0005757142857142857, 'num_layers': 4, 'dropout': 0.21428571428571427, 'mask_prob': 0.39499999999999996, 'upscale_dim': 14, 'batch_size': 128, 'num_heads': 2, 'inner_dim': 56}";0,0097;"0.009690759875076381"
2;957;" {'lr': 0.0003635714285714286, 'num_layers': 4, 'dropout': 0.0, 'mask_prob': 0.185, 'upscale_dim': 14, 'batch_size': 128, 'num_heads': 7, 'inner_dim': 14}";0,0062;"0.006214667822381384"
2;958;" {'lr': 0.00022214285714285717, 'num_layers': 2, 'dropout': 0.17857142857142855, 'mask_prob': 0.46499999999999997, 'upscale_dim': 512, 'batch_size': 128, 'num_heads': 64, 'inner_dim': 1024}";0,0047;"0.00468956237646604"
2;959;" {'lr': 0.0003635714285714286, 'num_layers': 2, 'dropout': 0.14285714285714285, 'mask_prob': 0.5, 'upscale_dim': 512, 'batch_size': 128, 'num_heads': 32, 'inner_dim': 2048}";0,004;"0.004027984681000051"
2;960;" {'lr': 0.0003635714285714286, 'num_layers': 1, 'dropout': 0.42857142857142855, 'mask_prob': 0.15, 'upscale_dim': 14, 'batch_size': 128, 'num_heads': 1, 'inner_dim': 112}";0,0064;"0.006410180447059439"
2;961;" {'lr': 0.0006464285714285715, 'num_layers': 4, 'dropout': 0.10714285714285714, 'mask_prob': 0.42999999999999994, 'upscale_dim': 64, 'batch_size': 128, 'num_heads': 64, 'inner_dim': 128}";0,0033;"0.0032543308843742125"
2;962;" {'lr': 0.00015142857142857145, 'num_layers': 4, 'dropout': 0.10714285714285714, 'mask_prob': 0.01, 'upscale_dim': 14, 'batch_size': 128, 'num_heads': 1, 'inner_dim': 14}";0,009;"0.008995950424210414"
2;963;" {'lr': 0.0009292857142857143, 'num_layers': 4, 'dropout': 0.0, 'mask_prob': 0.36, 'upscale_dim': 512, 'batch_size': 128, 'num_heads': 256, 'inner_dim': 4096}";0,0053;"0.005333356632802047"
2;964;" {'lr': 0.0007171428571428572, 'num_layers': 1, 'dropout': 0.5, 'mask_prob': 0.46499999999999997, 'upscale_dim': 512, 'batch_size': 128, 'num_heads': 512, 'inner_dim': 2048}";0,0073;"0.007337900270756923"
2;965;" {'lr': 0.0006464285714285715, 'num_layers': 1, 'dropout': 0.2857142857142857, 'mask_prob': 0.11499999999999998, 'upscale_dim': 14, 'batch_size': 128, 'num_heads': 14, 'inner_dim': 56}";0,0066;"0.00659035990553859"
2;966;" {'lr': 8.071428571428574e-05, 'num_layers': 1, 'dropout': 0.3214285714285714, 'mask_prob': 0.42999999999999994, 'upscale_dim': 32, 'batch_size': 128, 'num_heads': 1, 'inner_dim': 32}";0,0039;"0.0038838134098209834"
2;967;" {'lr': 8.071428571428574e-05, 'num_layers': 2, 'dropout': 0.25, 'mask_prob': 0.42999999999999994, 'upscale_dim': 32, 'batch_size': 128, 'num_heads': 8, 'inner_dim': 32}";0,0037;"0.003652467164819858"
2;968;" {'lr': 0.00022214285714285717, 'num_layers': 8, 'dropout': 0.21428571428571427, 'mask_prob': 0.5, 'upscale_dim': 256, 'batch_size': 128, 'num_heads': 1, 'inner_dim': 2048}";0,0048;"0.004758768690455901"
2;969;" {'lr': 0.0005757142857142857, 'num_layers': 8, 'dropout': 0.42857142857142855, 'mask_prob': 0.185, 'upscale_dim': 128, 'batch_size': 128, 'num_heads': 8, 'inner_dim': 1024}";0,0229;"0.02294031133581149"
2;970;" {'lr': 1e-05, 'num_layers': 4, 'dropout': 0.0, 'mask_prob': 0.36, 'upscale_dim': 512, 'batch_size': 128, 'num_heads': 128, 'inner_dim': 4096}";0,0002;"0.00019280560809420422"
2;971;" {'lr': 8.071428571428574e-05, 'num_layers': 2, 'dropout': 0.46428571428571425, 'mask_prob': 0.29, 'upscale_dim': 32, 'batch_size': 128, 'num_heads': 1, 'inner_dim': 64}";0,0001;"7.690266820167093e-05"
2;972;" {'lr': 0.0004342857142857143, 'num_layers': 1, 'dropout': 0.3214285714285714, 'mask_prob': 0.36, 'upscale_dim': 512, 'batch_size': 128, 'num_heads': 32, 'inner_dim': 512}";0,0049;"0.0049384024827496"
2;973;" {'lr': 0.0003635714285714286, 'num_layers': 2, 'dropout': 0.46428571428571425, 'mask_prob': 0.46499999999999997, 'upscale_dim': 14, 'batch_size': 128, 'num_heads': 1, 'inner_dim': 112}";0,0066;"0.006579923250491878"
2;974;" {'lr': 0.0009292857142857143, 'num_layers': 8, 'dropout': 0.07142857142857142, 'mask_prob': 0.01, 'upscale_dim': 32, 'batch_size': 128, 'num_heads': 32, 'inner_dim': 128}";0,001;"0.0010292603401467204"
2;975;" {'lr': 8.071428571428574e-05, 'num_layers': 8, 'dropout': 0.3571428571428571, 'mask_prob': 0.01, 'upscale_dim': 64, 'batch_size': 128, 'num_heads': 32, 'inner_dim': 64}";0,0432;"0.04319365289503414"
2;976;" {'lr': 8.071428571428574e-05, 'num_layers': 2, 'dropout': 0.2857142857142857, 'mask_prob': 0.36, 'upscale_dim': 256, 'batch_size': 128, 'num_heads': 64, 'inner_dim': 512}";0,0002;"0.0002481304361840318"
2;977;" {'lr': 0.00022214285714285717, 'num_layers': 4, 'dropout': 0.46428571428571425, 'mask_prob': 0.07999999999999999, 'upscale_dim': 32, 'batch_size': 128, 'num_heads': 1, 'inner_dim': 32}";0,0001;"0.00010640246603686951"
2;978;" {'lr': 0.00022214285714285717, 'num_layers': 8, 'dropout': 0.5, 'mask_prob': 0.36, 'upscale_dim': 512, 'batch_size': 128, 'num_heads': 128, 'inner_dim': 1024}";0,0006;"0.0005926336345605945"
2;979;" {'lr': 1e-05, 'num_layers': 4, 'dropout': 0.07142857142857142, 'mask_prob': 0.15, 'upscale_dim': 14, 'batch_size': 128, 'num_heads': 14, 'inner_dim': 112}";0,03;"0.029973881417199186"
2;980;" {'lr': 0.00022214285714285717, 'num_layers': 1, 'dropout': 0.03571428571428571, 'mask_prob': 0.29, 'upscale_dim': 14, 'batch_size': 128, 'num_heads': 7, 'inner_dim': 112}";0,0067;"0.0066567629171339305"
2;981;" {'lr': 0.0005757142857142857, 'num_layers': 4, 'dropout': 0.46428571428571425, 'mask_prob': 0.185, 'upscale_dim': 64, 'batch_size': 128, 'num_heads': 32, 'inner_dim': 128}";0,0002;"0.00017638791637421635"
2;982;" {'lr': 0.0004342857142857143, 'num_layers': 2, 'dropout': 0.5, 'mask_prob': 0.25499999999999995, 'upscale_dim': 128, 'batch_size': 128, 'num_heads': 8, 'inner_dim': 128}";0,0063;"0.006283558389680509"
2;983;" {'lr': 0.0005757142857142857, 'num_layers': 1, 'dropout': 0.3571428571428571, 'mask_prob': 0.32499999999999996, 'upscale_dim': 128, 'batch_size': 128, 'num_heads': 32, 'inner_dim': 128}";0,0045;"0.004546353083768688"
2;984;" {'lr': 0.0006464285714285715, 'num_layers': 1, 'dropout': 0.03571428571428571, 'mask_prob': 0.045, 'upscale_dim': 512, 'batch_size': 128, 'num_heads': 256, 'inner_dim': 2048}";0,0011;"0.0010797378398772132"
2;985;" {'lr': 0.0003635714285714286, 'num_layers': 1, 'dropout': 0.10714285714285714, 'mask_prob': 0.07999999999999999, 'upscale_dim': 128, 'batch_size': 128, 'num_heads': 32, 'inner_dim': 512}";0,0002;"0.00020560396124461762"
2;986;" {'lr': 0.0005757142857142857, 'num_layers': 2, 'dropout': 0.21428571428571427, 'mask_prob': 0.42999999999999994, 'upscale_dim': 128, 'batch_size': 128, 'num_heads': 128, 'inner_dim': 512}";0,0123;"0.01231036433263829"
2;987;" {'lr': 1e-05, 'num_layers': 1, 'dropout': 0.0, 'mask_prob': 0.39499999999999996, 'upscale_dim': 32, 'batch_size': 128, 'num_heads': 32, 'inner_dim': 64}";0,0003;"0.00029993849411288177"
2;988;" {'lr': 0.00022214285714285717, 'num_layers': 8, 'dropout': 0.46428571428571425, 'mask_prob': 0.46499999999999997, 'upscale_dim': 256, 'batch_size': 128, 'num_heads': 32, 'inner_dim': 512}";0,0038;"0.0038192051364795156"
2;989;" {'lr': 0.0005757142857142857, 'num_layers': 1, 'dropout': 0.21428571428571427, 'mask_prob': 0.01, 'upscale_dim': 14, 'batch_size': 128, 'num_heads': 7, 'inner_dim': 28}";0,0188;"0.01876378248102571"
2;990;" {'lr': 1e-05, 'num_layers': 2, 'dropout': 0.42857142857142855, 'mask_prob': 0.185, 'upscale_dim': 512, 'batch_size': 128, 'num_heads': 512, 'inner_dim': 4096}";0,002;"0.0020294083147554807"
2;991;" {'lr': 1e-05, 'num_layers': 1, 'dropout': 0.2857142857142857, 'mask_prob': 0.32499999999999996, 'upscale_dim': 128, 'batch_size': 128, 'num_heads': 64, 'inner_dim': 1024}";0,0014;"0.0013977620064427978"
2;992;" {'lr': 0.000505, 'num_layers': 8, 'dropout': 0.3571428571428571, 'mask_prob': 0.185, 'upscale_dim': 32, 'batch_size': 128, 'num_heads': 16, 'inner_dim': 32}";0,0001;"8.198470995442844e-05"
2;993;" {'lr': 0.00015142857142857145, 'num_layers': 1, 'dropout': 0.46428571428571425, 'mask_prob': 0.29, 'upscale_dim': 32, 'batch_size': 128, 'num_heads': 1, 'inner_dim': 256}";0,0053;"0.005276651389163146"
2;994;" {'lr': 1e-05, 'num_layers': 1, 'dropout': 0.5, 'mask_prob': 0.11499999999999998, 'upscale_dim': 32, 'batch_size': 128, 'num_heads': 1, 'inner_dim': 32}";0,0085;"0.008492530764717805"
2;995;" {'lr': 0.0006464285714285715, 'num_layers': 2, 'dropout': 0.07142857142857142, 'mask_prob': 0.39499999999999996, 'upscale_dim': 128, 'batch_size': 128, 'num_heads': 8, 'inner_dim': 256}";0,0046;"0.00462369720212576"
2;996;" {'lr': 0.0002928571428571429, 'num_layers': 1, 'dropout': 0.3214285714285714, 'mask_prob': 0.29, 'upscale_dim': 256, 'batch_size': 128, 'num_heads': 64, 'inner_dim': 1024}";0,0064;"0.0064106015725931345"
2;997;" {'lr': 0.0009292857142857143, 'num_layers': 1, 'dropout': 0.2857142857142857, 'mask_prob': 0.07999999999999999, 'upscale_dim': 128, 'batch_size': 128, 'num_heads': 8, 'inner_dim': 512}";0,0001;"9.256404633848241e-05"
2;998;" {'lr': 0.0009292857142857143, 'num_layers': 2, 'dropout': 0.0, 'mask_prob': 0.21999999999999997, 'upscale_dim': 256, 'batch_size': 128, 'num_heads': 64, 'inner_dim': 256}";0,0002;"0.00020093203516137836"
2;999;" {'lr': 0.0006464285714285715, 'num_layers': 8, 'dropout': 0.17857142857142855, 'mask_prob': 0.32499999999999996, 'upscale_dim': 512, 'batch_size': 128, 'num_heads': 32, 'inner_dim': 512}";0,0032;"0.0031939879868571695"
